label,score
LABEL_1,0.9809474945068359
LABEL_1,0.9765213131904602
LABEL_1,0.9775202870368958
LABEL_0,0.9482691287994385
LABEL_1,0.979227602481842
LABEL_1,0.9364152550697327
LABEL_1,0.981044590473175
LABEL_0,0.9568216800689697
LABEL_1,0.9679509997367859
LABEL_1,0.9803061485290527
LABEL_1,0.9804922342300415
LABEL_1,0.8120800256729126
LABEL_1,0.9807183742523193
LABEL_0,0.8071013689041138
LABEL_1,0.9421514868736267
LABEL_1,0.9708875417709351
LABEL_1,0.975202739238739
LABEL_0,0.9825010895729065
LABEL_1,0.9481219053268433
LABEL_1,0.9801782965660095
LABEL_1,0.9810308218002319
LABEL_0,0.9833163619041443
LABEL_1,0.9796455502510071
LABEL_1,0.9816452264785767
LABEL_0,0.9857372045516968
LABEL_0,0.9758805632591248
LABEL_0,0.9838792085647583
LABEL_0,0.9853375554084778
LABEL_0,0.9847481846809387
LABEL_1,0.9807935953140259
LABEL_1,0.9683494567871094
LABEL_0,0.9524917006492615
LABEL_1,0.9804391264915466
LABEL_1,0.9010595679283142
LABEL_1,0.9744646549224854
LABEL_0,0.9827986359596252
LABEL_1,0.9732204079627991
LABEL_1,0.9811448454856873
LABEL_1,0.9805389642715454
LABEL_0,0.7721086740493774
LABEL_0,0.9403784275054932
LABEL_0,0.9859821796417236
LABEL_1,0.9761161208152771
LABEL_0,0.9869511127471924
LABEL_1,0.9761150479316711
LABEL_1,0.8764379620552063
LABEL_1,0.9786112904548645
LABEL_1,0.9793516397476196
LABEL_1,0.9402903914451599
LABEL_0,0.9825228452682495
LABEL_0,0.9809091091156006
LABEL_1,0.9662321209907532
LABEL_0,0.987185537815094
LABEL_1,0.9816759824752808
LABEL_0,0.8567919135093689
LABEL_0,0.9869705438613892
LABEL_0,0.9862589836120605
LABEL_1,0.937597393989563
LABEL_1,0.9780049920082092
LABEL_1,0.9715136885643005
LABEL_1,0.6483980417251587
LABEL_0,0.9815852642059326
LABEL_0,0.9864442944526672
LABEL_1,0.9728578925132751
LABEL_1,0.9702703356742859
LABEL_1,0.9754519462585449
LABEL_0,0.9852035045623779
LABEL_1,0.970963180065155
LABEL_0,0.9864272475242615
LABEL_0,0.9619400501251221
LABEL_1,0.7999632954597473
LABEL_0,0.9844850301742554
LABEL_0,0.9828705787658691
LABEL_1,0.97855544090271
LABEL_0,0.985161304473877
LABEL_0,0.956942081451416
LABEL_1,0.9807586073875427
LABEL_0,0.9792357087135315
LABEL_1,0.9789313673973083
LABEL_1,0.9798164963722229
LABEL_0,0.9796326160430908
LABEL_0,0.9773839712142944
LABEL_0,0.9860111474990845
LABEL_1,0.9787850975990295
LABEL_1,0.9642423987388611
LABEL_0,0.9804830551147461
LABEL_0,0.984904408454895
LABEL_1,0.9789053201675415
LABEL_0,0.92592453956604
LABEL_1,0.9777258038520813
LABEL_1,0.9788801074028015
LABEL_1,0.9806578159332275
LABEL_0,0.8462746739387512
LABEL_0,0.9798636436462402
LABEL_0,0.9860101938247681
LABEL_1,0.9793013334274292
LABEL_0,0.9851979613304138
LABEL_0,0.9868950843811035
LABEL_0,0.9855733513832092
LABEL_0,0.985886812210083
LABEL_1,0.9073511362075806
LABEL_1,0.9770077466964722
LABEL_0,0.9867156147956848
LABEL_1,0.9805779457092285
LABEL_0,0.8010837435722351
LABEL_0,0.7129204869270325
LABEL_0,0.9706590175628662
LABEL_1,0.9669340252876282
LABEL_1,0.9804216027259827
LABEL_0,0.5372196435928345
LABEL_1,0.9811663031578064
LABEL_0,0.9858822822570801
LABEL_1,0.9800698757171631
LABEL_1,0.8342179656028748
LABEL_0,0.9824527502059937
LABEL_1,0.9806511998176575
LABEL_1,0.9721474647521973
LABEL_0,0.9832499623298645
LABEL_1,0.9793468117713928
LABEL_0,0.9844462275505066
LABEL_1,0.9778011441230774
LABEL_0,0.9858660697937012
LABEL_1,0.9799869656562805
LABEL_1,0.9718613028526306
LABEL_1,0.9768075346946716
LABEL_1,0.9806908369064331
LABEL_0,0.8985799551010132
LABEL_0,0.832067608833313
LABEL_1,0.9722391963005066
LABEL_0,0.9853540658950806
LABEL_1,0.9800207614898682
LABEL_1,0.978303849697113
LABEL_1,0.7769941687583923
LABEL_1,0.9742863178253174
LABEL_0,0.987114429473877
LABEL_1,0.9595193862915039
LABEL_0,0.6389622092247009
LABEL_1,0.9804937243461609
LABEL_0,0.9627571702003479
LABEL_1,0.9699990153312683
LABEL_1,0.980847954750061
LABEL_0,0.9876077771186829
LABEL_1,0.9638411998748779
LABEL_1,0.9758548140525818
LABEL_1,0.7153923511505127
LABEL_1,0.9794917106628418
LABEL_1,0.9751019477844238
LABEL_1,0.9749914407730103
LABEL_1,0.9544364809989929
LABEL_0,0.9746047258377075
LABEL_0,0.9849197864532471
LABEL_1,0.953628659248352
LABEL_1,0.9066898226737976
LABEL_1,0.9084160327911377
LABEL_1,0.975809633731842
LABEL_1,0.8770521283149719
LABEL_1,0.9773043394088745
LABEL_1,0.9738613367080688
LABEL_0,0.9853308200836182
LABEL_1,0.6671054363250732
LABEL_0,0.971436083316803
LABEL_0,0.9854335784912109
LABEL_0,0.9827783703804016
LABEL_0,0.6442356705665588
LABEL_0,0.9841504096984863
LABEL_1,0.9803445339202881
LABEL_1,0.9760839343070984
LABEL_1,0.9793773293495178
LABEL_0,0.9844955801963806
LABEL_1,0.9523712396621704
LABEL_1,0.9811104536056519
LABEL_1,0.9791322946548462
LABEL_1,0.9730158448219299
LABEL_0,0.9646763205528259
LABEL_1,0.9795994758605957
LABEL_1,0.9815409183502197
LABEL_1,0.7429136633872986
LABEL_1,0.9661683440208435
LABEL_1,0.9689124822616577
LABEL_0,0.9402704834938049
LABEL_0,0.8360658884048462
LABEL_1,0.8893446326255798
LABEL_1,0.9774801731109619
LABEL_1,0.9805599451065063
LABEL_1,0.9792079329490662
LABEL_1,0.968655526638031
LABEL_0,0.9819589257240295
LABEL_0,0.9504565596580505
LABEL_1,0.9771636724472046
LABEL_1,0.9814545512199402
LABEL_1,0.9789699912071228
LABEL_0,0.9858807325363159
LABEL_0,0.9853299856185913
LABEL_1,0.9807093143463135
LABEL_1,0.9770355224609375
LABEL_1,0.978227972984314
LABEL_1,0.9583114385604858
LABEL_1,0.8544096946716309
LABEL_0,0.9858794808387756
LABEL_0,0.9819227457046509
LABEL_1,0.9743613600730896
LABEL_0,0.985509991645813
LABEL_0,0.9856653213500977
LABEL_0,0.9875828623771667
LABEL_1,0.9534726142883301
LABEL_0,0.9783226251602173
LABEL_0,0.9840211272239685
LABEL_1,0.9529684782028198
LABEL_0,0.7461453080177307
LABEL_0,0.9850185513496399
LABEL_0,0.9527398943901062
LABEL_1,0.9651753306388855
LABEL_0,0.9616441130638123
LABEL_0,0.9335042238235474
LABEL_1,0.9810491800308228
LABEL_0,0.985564112663269
LABEL_1,0.9777176380157471
LABEL_0,0.9751887917518616
LABEL_0,0.9875965118408203
LABEL_1,0.9788076877593994
LABEL_0,0.515928328037262
LABEL_0,0.9664003252983093
LABEL_0,0.983407199382782
LABEL_0,0.8878210186958313
LABEL_1,0.963577151298523
LABEL_1,0.977691650390625
LABEL_0,0.7309188842773438
LABEL_1,0.9806872010231018
LABEL_1,0.9585922360420227
LABEL_1,0.9745580554008484
LABEL_1,0.9801181554794312
LABEL_0,0.9664046764373779
LABEL_1,0.9782136082649231
LABEL_1,0.9760727286338806
LABEL_1,0.9529060125350952
LABEL_0,0.9871113896369934
LABEL_1,0.9812823534011841
LABEL_0,0.9861809611320496
LABEL_0,0.7814232110977173
LABEL_0,0.9685742855072021
LABEL_0,0.9851422905921936
LABEL_1,0.9706282615661621
LABEL_1,0.9817736744880676
LABEL_1,0.9799197316169739
LABEL_1,0.8512494564056396
LABEL_0,0.9831475615501404
LABEL_1,0.6838405132293701
LABEL_1,0.9801082015037537
LABEL_1,0.9779552817344666
LABEL_0,0.9857185482978821
LABEL_1,0.9328990578651428
LABEL_0,0.9588302969932556
LABEL_0,0.9146281480789185
LABEL_0,0.9860025644302368
LABEL_0,0.9800704121589661
LABEL_0,0.9818803071975708
LABEL_1,0.966273307800293
LABEL_0,0.9858450889587402
LABEL_0,0.9844669103622437
LABEL_1,0.9800832271575928
LABEL_0,0.9863135814666748
LABEL_1,0.5707851052284241
LABEL_0,0.7624688744544983
LABEL_0,0.9878258109092712
LABEL_1,0.9815654754638672
LABEL_0,0.9730949401855469
LABEL_1,0.9262707233428955
LABEL_1,0.978070080280304
LABEL_1,0.9003800749778748
LABEL_1,0.9576871991157532
LABEL_0,0.7997927665710449
LABEL_0,0.8799107670783997
LABEL_1,0.9810476899147034
LABEL_1,0.9782015085220337
LABEL_0,0.9838268160820007
LABEL_0,0.9795506000518799
LABEL_0,0.6963754892349243
LABEL_1,0.9791857600212097
LABEL_0,0.8234261870384216
LABEL_1,0.9759132862091064
LABEL_1,0.8190546035766602
LABEL_0,0.9802781939506531
LABEL_1,0.9786688089370728
LABEL_0,0.9805365800857544
LABEL_1,0.9672682881355286
LABEL_1,0.980277955532074
LABEL_0,0.9867817759513855
LABEL_0,0.9844851493835449
LABEL_0,0.771442174911499
LABEL_0,0.9857568144798279
LABEL_0,0.9642773270606995
LABEL_0,0.8226067423820496
LABEL_0,0.8333016633987427
LABEL_1,0.9767702221870422
LABEL_1,0.9800733923912048
LABEL_1,0.977807343006134
LABEL_1,0.9791689515113831
LABEL_0,0.9842044711112976
LABEL_0,0.639360785484314
LABEL_1,0.9793016910552979
LABEL_1,0.966029942035675
LABEL_0,0.9252723455429077
LABEL_0,0.9860848188400269
LABEL_0,0.9782368540763855
LABEL_1,0.9781379699707031
LABEL_1,0.9797682166099548
LABEL_1,0.8713514804840088
LABEL_1,0.9782164096832275
LABEL_0,0.9797985553741455
LABEL_1,0.9758726358413696
LABEL_0,0.9827024936676025
LABEL_0,0.9481409788131714
LABEL_1,0.98087078332901
LABEL_1,0.9808691740036011
LABEL_0,0.5602893233299255
LABEL_1,0.9607028961181641
LABEL_0,0.5942577719688416
LABEL_1,0.8124708533287048
LABEL_0,0.9834741950035095
LABEL_1,0.9813488125801086
LABEL_1,0.9796923398971558
LABEL_1,0.9667698740959167
LABEL_0,0.9819301962852478
LABEL_0,0.9869709014892578
LABEL_0,0.969376802444458
LABEL_0,0.986113965511322
LABEL_0,0.9768518805503845
LABEL_1,0.968031644821167
LABEL_1,0.9798189401626587
LABEL_1,0.978257954120636
LABEL_0,0.9872573018074036
LABEL_1,0.976570725440979
LABEL_0,0.9861115217208862
LABEL_0,0.9350729584693909
LABEL_1,0.9745818376541138
LABEL_1,0.9757174849510193
LABEL_0,0.9731560349464417
LABEL_1,0.9807277917861938
LABEL_1,0.9797521829605103
LABEL_1,0.9814921021461487
LABEL_0,0.9703800082206726
LABEL_1,0.9795912504196167
LABEL_1,0.9773572087287903
LABEL_0,0.9771519303321838
LABEL_1,0.9786781072616577
LABEL_0,0.9848381280899048
LABEL_1,0.9809706807136536
LABEL_0,0.9856583476066589
LABEL_0,0.6434463858604431
LABEL_1,0.9183027148246765
LABEL_1,0.9786535501480103
LABEL_1,0.9798040390014648
LABEL_1,0.9572789669036865
LABEL_0,0.8693365454673767
LABEL_1,0.9692373871803284
LABEL_0,0.9869693517684937
LABEL_0,0.6770371198654175
LABEL_1,0.9810319542884827
LABEL_0,0.95084148645401
LABEL_1,0.9763585329055786
LABEL_0,0.8448073267936707
LABEL_0,0.9864218235015869
LABEL_0,0.8769301176071167
LABEL_1,0.9777095317840576
LABEL_0,0.9850471019744873
LABEL_0,0.9798617362976074
LABEL_1,0.9803353548049927
LABEL_1,0.9814483523368835
LABEL_1,0.9472874402999878
LABEL_0,0.987667977809906
LABEL_0,0.9835461378097534
LABEL_0,0.842301070690155
LABEL_0,0.9868246912956238
LABEL_1,0.852016806602478
LABEL_1,0.9730805158615112
LABEL_0,0.9866986274719238
LABEL_1,0.9798269271850586
LABEL_0,0.9852225184440613
LABEL_1,0.6385620832443237
LABEL_1,0.9710676670074463
LABEL_0,0.9872568845748901
LABEL_1,0.6938123106956482
LABEL_1,0.9786195158958435
LABEL_1,0.9796361923217773
LABEL_1,0.9795428514480591
LABEL_1,0.980795681476593
LABEL_1,0.8949314951896667
LABEL_0,0.8927797079086304
LABEL_0,0.9564641714096069
LABEL_1,0.9819077849388123
LABEL_0,0.9862635135650635
LABEL_1,0.9785460829734802
LABEL_1,0.9774790406227112
LABEL_0,0.984902560710907
LABEL_1,0.9808909893035889
LABEL_0,0.9569735527038574
LABEL_0,0.8577635288238525
LABEL_1,0.9715061783790588
LABEL_0,0.9870114326477051
LABEL_0,0.9878413081169128
LABEL_0,0.9801101684570312
LABEL_1,0.9300859570503235
LABEL_1,0.9548693299293518
LABEL_1,0.705353319644928
LABEL_1,0.9794195294380188
LABEL_1,0.9443882703781128
LABEL_1,0.9816834926605225
LABEL_1,0.9809103608131409
LABEL_0,0.9777671098709106
LABEL_0,0.9830927848815918
LABEL_1,0.9803044199943542
LABEL_1,0.9587620496749878
LABEL_1,0.9810841679573059
LABEL_1,0.957460343837738
LABEL_0,0.933258056640625
LABEL_1,0.9772244691848755
LABEL_1,0.9785056710243225
LABEL_1,0.9740889072418213
LABEL_1,0.9810725450515747
LABEL_0,0.9858158826828003
LABEL_1,0.9797109961509705
LABEL_1,0.9774636626243591
LABEL_1,0.9788644313812256
LABEL_1,0.8218721151351929
LABEL_0,0.9868387579917908
LABEL_1,0.9742369651794434
LABEL_0,0.9783408045768738
LABEL_0,0.9864588379859924
LABEL_0,0.9858264327049255
LABEL_1,0.9801973104476929
LABEL_1,0.9582007527351379
LABEL_0,0.9670594334602356
LABEL_1,0.9747868180274963
LABEL_1,0.7485560178756714
LABEL_1,0.8768158555030823
LABEL_1,0.981063723564148
LABEL_0,0.9778568744659424
LABEL_1,0.9803542494773865
LABEL_0,0.9668629169464111
LABEL_1,0.9794023036956787
LABEL_1,0.969334602355957
LABEL_1,0.9751695990562439
LABEL_1,0.9556633234024048
LABEL_1,0.528336226940155
LABEL_1,0.9742351770401001
LABEL_0,0.9858962893486023
LABEL_0,0.9862691760063171
LABEL_1,0.979170560836792
LABEL_0,0.9460487961769104
LABEL_1,0.7260097861289978
LABEL_0,0.9324490427970886
LABEL_1,0.9790956974029541
LABEL_1,0.9803035259246826
LABEL_0,0.9814701676368713
LABEL_1,0.980484664440155
LABEL_1,0.7703328132629395
LABEL_1,0.9779596328735352
LABEL_1,0.9802139401435852
LABEL_0,0.9550632238388062
LABEL_1,0.9640788435935974
LABEL_1,0.9793974757194519
LABEL_0,0.9667616486549377
LABEL_1,0.9789151549339294
LABEL_1,0.9682905673980713
LABEL_0,0.9846509695053101
LABEL_1,0.9784528613090515
LABEL_1,0.7124719023704529
LABEL_0,0.9853830337524414
LABEL_0,0.981545627117157
LABEL_1,0.969554603099823
LABEL_0,0.9623002409934998
LABEL_1,0.9720832705497742
LABEL_0,0.9857571721076965
LABEL_1,0.7092821598052979
LABEL_1,0.9778768420219421
LABEL_1,0.9795963764190674
LABEL_1,0.9611599445343018
LABEL_1,0.981669545173645
LABEL_1,0.9637668132781982
LABEL_1,0.9793699383735657
LABEL_0,0.9852727055549622
LABEL_1,0.9790839552879333
LABEL_1,0.9797049760818481
LABEL_1,0.9809442758560181
LABEL_1,0.9787384867668152
LABEL_1,0.9774429798126221
LABEL_1,0.9742087125778198
LABEL_1,0.9803193211555481
LABEL_1,0.9791533946990967
LABEL_0,0.9832919239997864
LABEL_0,0.8798562288284302
LABEL_0,0.9838252067565918
LABEL_0,0.9834728240966797
LABEL_1,0.9769808650016785
LABEL_0,0.9832355976104736
LABEL_1,0.9362083077430725
LABEL_0,0.640139102935791
LABEL_1,0.9771956205368042
LABEL_1,0.9824421405792236
LABEL_1,0.6359432935714722
LABEL_0,0.9845863580703735
LABEL_1,0.9665188789367676
LABEL_1,0.9723631739616394
LABEL_1,0.5709549784660339
LABEL_1,0.8632325530052185
LABEL_0,0.9839336276054382
LABEL_1,0.979494571685791
LABEL_0,0.6767760515213013
LABEL_0,0.9740760922431946
LABEL_1,0.9715949296951294
LABEL_0,0.6406072974205017
LABEL_1,0.9752947688102722
LABEL_0,0.9862288236618042
LABEL_0,0.9851645231246948
LABEL_0,0.8931460380554199
LABEL_1,0.978559672832489
LABEL_0,0.9802598357200623
LABEL_1,0.8516519069671631
LABEL_1,0.9752426147460938
LABEL_1,0.9775949120521545
LABEL_0,0.9837963581085205
LABEL_1,0.9792755842208862
LABEL_0,0.9861138463020325
LABEL_1,0.9250274896621704
LABEL_1,0.9808140397071838
LABEL_1,0.6850232481956482
LABEL_0,0.9615693688392639
LABEL_0,0.9225568175315857
LABEL_1,0.9708940386772156
LABEL_1,0.9476426839828491
LABEL_1,0.9750294089317322
LABEL_0,0.9778438210487366
LABEL_0,0.9719843864440918
LABEL_0,0.9885411262512207
LABEL_0,0.9847276210784912
LABEL_0,0.9821802377700806
LABEL_1,0.970732569694519
LABEL_1,0.9659423828125
LABEL_1,0.9405705332756042
LABEL_0,0.9874120950698853
LABEL_1,0.9801871180534363
LABEL_1,0.939460813999176
LABEL_0,0.8415324687957764
LABEL_1,0.9713079929351807
LABEL_0,0.9860921502113342
LABEL_0,0.959753692150116
LABEL_0,0.9832755923271179
LABEL_0,0.9528700709342957
LABEL_0,0.9823280572891235
LABEL_0,0.9862712621688843
LABEL_1,0.9793287515640259
LABEL_1,0.9809829592704773
LABEL_1,0.9536683559417725
LABEL_1,0.6404890418052673
LABEL_0,0.9653492569923401
LABEL_0,0.9846946597099304
LABEL_1,0.9702504873275757
LABEL_1,0.9782760739326477
LABEL_0,0.9870001673698425
LABEL_1,0.9644064903259277
LABEL_1,0.9797365069389343
LABEL_0,0.9852758646011353
LABEL_0,0.9843871593475342
LABEL_0,0.952532172203064
LABEL_0,0.9802647829055786
LABEL_0,0.9860619902610779
LABEL_0,0.982100784778595
LABEL_1,0.9793598651885986
LABEL_0,0.983385443687439
LABEL_1,0.9672785401344299
LABEL_0,0.953300952911377
LABEL_0,0.9819509983062744
LABEL_0,0.9278163909912109
LABEL_0,0.9828322529792786
LABEL_0,0.6120282411575317
LABEL_1,0.8249726891517639
LABEL_1,0.9461400508880615
LABEL_0,0.9691097140312195
LABEL_1,0.979000985622406
LABEL_0,0.9764263033866882
LABEL_1,0.9758749008178711
LABEL_1,0.5759932398796082
LABEL_1,0.9761720895767212
LABEL_0,0.9863576889038086
LABEL_1,0.9787759184837341
LABEL_0,0.7062920331954956
LABEL_0,0.7797135710716248
LABEL_0,0.9869797229766846
LABEL_0,0.9866112470626831
LABEL_1,0.9769962430000305
LABEL_1,0.9809637069702148
LABEL_1,0.979899525642395
LABEL_0,0.9870550632476807
LABEL_1,0.9784826636314392
LABEL_0,0.8686927556991577
LABEL_1,0.9729909300804138
LABEL_0,0.9712249636650085
LABEL_1,0.9811310768127441
LABEL_0,0.9849504232406616
LABEL_0,0.985724151134491
LABEL_0,0.9711257815361023
LABEL_1,0.9753740429878235
LABEL_1,0.9635242819786072
LABEL_0,0.9497185945510864
LABEL_0,0.9267212748527527
LABEL_1,0.9803540110588074
LABEL_1,0.9766967296600342
LABEL_1,0.8057623505592346
LABEL_1,0.9720537662506104
LABEL_1,0.9742079973220825
LABEL_1,0.9777600169181824
LABEL_1,0.9788434505462646
LABEL_0,0.9827091693878174
LABEL_0,0.9873976111412048
LABEL_1,0.9788212776184082
LABEL_1,0.9693413972854614
LABEL_0,0.9828952550888062
LABEL_0,0.9802614450454712
LABEL_1,0.9782574772834778
LABEL_1,0.9791922569274902
LABEL_1,0.9809978604316711
LABEL_1,0.9793510437011719
LABEL_1,0.8050517439842224
LABEL_0,0.9766661524772644
LABEL_1,0.9517790079116821
LABEL_0,0.9772759079933167
LABEL_0,0.9846142530441284
LABEL_0,0.9823947548866272
LABEL_0,0.9839404821395874
LABEL_1,0.9770926237106323
LABEL_1,0.9633064866065979
LABEL_1,0.9773545861244202
LABEL_1,0.9800471663475037
LABEL_1,0.9777186512947083
LABEL_1,0.9642443060874939
LABEL_0,0.5984682440757751
LABEL_1,0.9649501442909241
LABEL_1,0.9668332934379578
LABEL_1,0.9795462489128113
LABEL_1,0.9768805503845215
LABEL_1,0.9777141213417053
LABEL_1,0.7896234393119812
LABEL_0,0.9877538084983826
LABEL_1,0.9477918148040771
LABEL_0,0.9851110577583313
LABEL_1,0.9050470590591431
LABEL_1,0.5059866309165955
LABEL_1,0.9794421792030334
LABEL_0,0.9850022196769714
LABEL_1,0.9799338579177856
LABEL_1,0.9807416796684265
LABEL_0,0.9590200781822205
LABEL_1,0.9790998101234436
LABEL_1,0.9711681604385376
LABEL_1,0.9722926020622253
LABEL_1,0.6885436177253723
LABEL_1,0.9780129790306091
LABEL_0,0.9546023011207581
LABEL_1,0.97657710313797
LABEL_0,0.9683411717414856
LABEL_0,0.9770960211753845
LABEL_1,0.9810166954994202
LABEL_1,0.9785159826278687
LABEL_0,0.9858632683753967
LABEL_0,0.9850404262542725
LABEL_1,0.9746512770652771
LABEL_1,0.9739316701889038
LABEL_1,0.9455261826515198
LABEL_1,0.9800732731819153
LABEL_1,0.9804520010948181
LABEL_0,0.98667311668396
LABEL_0,0.970599353313446
LABEL_1,0.9811751246452332
LABEL_1,0.9805632829666138
LABEL_0,0.9806287288665771
LABEL_1,0.9678288102149963
LABEL_0,0.9865092635154724
LABEL_0,0.9846156239509583
LABEL_0,0.9816403985023499
LABEL_0,0.9795380234718323
LABEL_0,0.9768543839454651
LABEL_1,0.8792234063148499
LABEL_0,0.9861440658569336
LABEL_0,0.9712342023849487
LABEL_1,0.83372563123703
LABEL_1,0.9742141366004944
LABEL_1,0.98089599609375
LABEL_1,0.9792196154594421
LABEL_0,0.9820067286491394
LABEL_0,0.9545689821243286
LABEL_0,0.8597170114517212
LABEL_0,0.9392253160476685
LABEL_1,0.9775876402854919
LABEL_1,0.9783279895782471
LABEL_1,0.9735216498374939
LABEL_0,0.983878493309021
LABEL_0,0.9867839813232422
LABEL_0,0.9749823808670044
LABEL_1,0.9158275723457336
LABEL_1,0.9569273591041565
LABEL_1,0.9640637636184692
LABEL_0,0.9876216053962708
LABEL_1,0.9552350044250488
LABEL_1,0.9794643521308899
LABEL_0,0.9857010841369629
LABEL_0,0.9865352511405945
LABEL_1,0.9737370014190674
LABEL_1,0.9711712002754211
LABEL_1,0.9787922501564026
LABEL_0,0.9781613349914551
LABEL_0,0.9855881929397583
LABEL_0,0.985388457775116
LABEL_1,0.979678750038147
LABEL_1,0.9800042510032654
LABEL_1,0.9776715636253357
LABEL_0,0.9699362516403198
LABEL_0,0.9832688570022583
LABEL_0,0.9860383868217468
LABEL_0,0.5812913775444031
LABEL_0,0.964503288269043
LABEL_1,0.9405310750007629
LABEL_1,0.9654628038406372
LABEL_0,0.9845017790794373
LABEL_1,0.9692276120185852
LABEL_1,0.9790144562721252
LABEL_0,0.9777209162712097
LABEL_1,0.9726703763008118
LABEL_0,0.7219849824905396
LABEL_0,0.98346346616745
LABEL_0,0.9810155630111694
LABEL_1,0.970634400844574
LABEL_1,0.9791104197502136
LABEL_0,0.9775082468986511
LABEL_0,0.9876765012741089
LABEL_0,0.9576472640037537
LABEL_0,0.9796332120895386
LABEL_1,0.9748859405517578
LABEL_0,0.977350115776062
LABEL_0,0.9847618341445923
LABEL_0,0.9354488849639893
LABEL_1,0.9801952242851257
LABEL_1,0.9790008664131165
LABEL_1,0.9790464639663696
LABEL_0,0.985352098941803
LABEL_0,0.9824106693267822
LABEL_1,0.9782184958457947
LABEL_1,0.9747523069381714
LABEL_1,0.9778712391853333
LABEL_1,0.9593113660812378
LABEL_0,0.9749667644500732
LABEL_1,0.9813884496688843
LABEL_0,0.9816840291023254
LABEL_0,0.9435946941375732
LABEL_1,0.9792359471321106
LABEL_1,0.9808003902435303
LABEL_1,0.9736701250076294
LABEL_1,0.9805555939674377
LABEL_1,0.9803735017776489
LABEL_0,0.7941888570785522
LABEL_1,0.976926863193512
LABEL_0,0.9745857119560242
LABEL_0,0.9869106411933899
LABEL_0,0.8961893320083618
LABEL_1,0.9803549647331238
LABEL_1,0.9556821584701538
LABEL_0,0.6518131494522095
LABEL_1,0.9793298840522766
LABEL_1,0.6512003540992737
LABEL_1,0.9769477844238281
LABEL_0,0.9840396046638489
LABEL_0,0.9860652685165405
LABEL_1,0.9723964929580688
LABEL_1,0.9801722168922424
LABEL_0,0.9869871139526367
LABEL_0,0.9799340963363647
LABEL_1,0.979365348815918
LABEL_0,0.978578507900238
LABEL_1,0.9790118336677551
LABEL_1,0.9694471955299377
LABEL_1,0.8056830167770386
LABEL_0,0.9724265933036804
LABEL_0,0.9843506813049316
LABEL_0,0.981838583946228
LABEL_0,0.9780460596084595
LABEL_0,0.9806960225105286
LABEL_1,0.9796349406242371
LABEL_1,0.9805780649185181
LABEL_1,0.7655885219573975
LABEL_0,0.974197268486023
LABEL_0,0.9535351395606995
LABEL_0,0.9856829047203064
LABEL_1,0.9495012164115906
LABEL_0,0.9852778315544128
LABEL_1,0.9789819121360779
LABEL_0,0.9840946793556213
LABEL_0,0.986220121383667
LABEL_1,0.9803321361541748
LABEL_0,0.9872053861618042
LABEL_0,0.9856858253479004
LABEL_1,0.9773398041725159
LABEL_0,0.9869150519371033
LABEL_0,0.9868357181549072
LABEL_0,0.9848057627677917
LABEL_1,0.5775588154792786
LABEL_0,0.7345752120018005
LABEL_0,0.9855932593345642
LABEL_1,0.9793302416801453
LABEL_0,0.940966784954071
LABEL_1,0.9766936898231506
LABEL_0,0.9539682269096375
LABEL_0,0.9854328036308289
LABEL_0,0.9868769645690918
LABEL_0,0.7955489754676819
LABEL_0,0.9832768440246582
LABEL_1,0.9783851504325867
LABEL_1,0.9802715182304382
LABEL_1,0.9809103608131409
